Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
264,,045d28m41.5247040000s,009d13m36.5539140000s,162.952,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5247040000s,009d13m36.5539140000s,160.936,2.016,5036099.756,517727.599,160.936,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.390,0,0.00000000,270.00000000,0.000,0.000,0.000
265,,045d28m41.5259400000s,009d13m36.5838480000s,162.974,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5259400000s,009d13m36.5838480000s,160.958,2.016,5036099.796,517728.248,160.958,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.744,0,0.00000000,270.00000000,0.000,0.000,0.000
266,,045d28m41.5257540000s,009d13m36.6141120000s,162.999,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5257540000s,009d13m36.6141120000s,160.983,2.016,5036099.792,517728.905,160.983,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.095,0,0.00000000,270.00000000,0.000,0.000,0.000
267,,045d28m41.5255740000s,009d13m36.6427440000s,163.021,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5255740000s,009d13m36.6427440000s,161.005,2.016,5036099.788,517729.527,161.005,FIXED,26,39,1.050,0.014,0.016,0.0,2023-11-13,12:24:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.481,0,0.00000000,270.00000000,0.000,0.000,0.000
268,,045d28m41.5266840000s,009d13m36.6748380000s,163.041,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5266840000s,009d13m36.6748380000s,161.025,2.016,5036099.825,517730.224,161.025,FIXED,25,39,1.050,0.014,0.015,0.0,2023-11-13,12:24:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.790,0,0.00000000,270.00000000,0.000,0.000,0.000
269,,045d28m41.5277880000s,009d13m36.7063800000s,163.073,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5277880000s,009d13m36.7063800000s,161.057,2.016,5036099.861,517730.908,161.057,FIXED,25,39,0.990,0.014,0.015,0.0,2023-11-13,12:24:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.108,0,0.00000000,270.00000000,0.000,0.000,0.000
270,,045d28m41.5277580000s,009d13m36.7369980000s,163.068,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5277580000s,009d13m36.7369980000s,161.052,2.016,5036099.862,517731.573,161.052,FIXED,26,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.456,0,0.00000000,270.00000000,0.000,0.000,0.000
271,,045d28m41.5285560000s,009d13m36.7664640000s,163.090,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5285560000s,009d13m36.7664640000s,161.074,2.016,5036099.888,517732.213,161.074,FIXED,25,39,1.100,0.014,0.017,0.0,2023-11-13,12:24:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.822,0,0.00000000,270.00000000,0.000,0.000,0.000
272,,045d28m41.5340400000s,009d13m36.7852440000s,163.087,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5340400000s,009d13m36.7852440000s,161.071,2.016,5036100.058,517732.620,161.071,FIXED,24,39,1.050,0.014,0.016,0.0,2023-11-13,12:24:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.405,0,0.00000000,270.00000000,0.000,0.000,0.000
273,,045d28m41.5422600000s,009d13m36.7875660000s,163.084,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5422600000s,009d13m36.7875660000s,161.068,2.016,5036100.312,517732.670,161.068,FIXED,27,39,1.100,0.014,0.015,0.0,2023-11-13,12:24:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.331,0,0.00000000,270.00000000,0.000,0.000,0.000
274,,045d28m41.5558260000s,009d13m36.7836960000s,163.103,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5558260000s,009d13m36.7836960000s,161.087,2.016,5036100.731,517732.584,161.087,FIXED,27,39,0.990,0.014,0.015,0.0,2023-11-13,12:24:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.370,0,0.00000000,270.00000000,0.000,0.000,0.000
275,,045d28m41.5768980000s,009d13m36.7814700000s,163.096,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5768980000s,009d13m36.7814700000s,161.080,2.016,5036101.381,517732.534,161.080,FIXED,26,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.358,0,0.00000000,270.00000000,0.000,0.000,0.000
276,,045d28m41.5993500000s,009d13m36.7782900000s,163.104,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5993500000s,009d13m36.7782900000s,161.088,2.016,5036102.073,517732.463,161.088,FIXED,27,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.363,0,0.00000000,270.00000000,0.000,0.000,0.000
277,,045d28m41.6226360000s,009d13m36.7722300000s,163.081,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6226360000s,009d13m36.7722300000s,161.065,2.016,5036102.792,517732.330,161.065,FIXED,26,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.434,0,0.00000000,270.00000000,0.000,0.000,0.000
278,,045d28m41.6452200000s,009d13m36.7674600000s,163.090,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6452200000s,009d13m36.7674600000s,161.074,2.016,5036103.488,517732.224,161.074,FIXED,26,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.477,0,0.00000000,270.00000000,0.000,0.000,0.000
279,,045d28m41.6668500000s,009d13m36.7656600000s,163.099,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6668500000s,009d13m36.7656600000s,161.083,2.016,5036104.156,517732.183,161.083,FIXED,27,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.462,0,0.00000000,270.00000000,0.000,0.000,0.000
280,,045d28m41.6901840000s,009d13m36.7630320000s,163.082,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.6901840000s,009d13m36.7630320000s,161.066,2.016,5036104.876,517732.124,161.066,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.467,0,0.00000000,270.00000000,0.000,0.000,0.000
281,,045d28m41.7121380000s,009d13m36.7549620000s,163.091,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7121380000s,009d13m36.7549620000s,161.075,2.016,5036105.553,517731.947,161.075,FIXED,25,39,1.170,0.014,0.017,0.0,2023-11-13,12:24:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.590,0,0.00000000,270.00000000,0.000,0.000,0.000
282,,045d28m41.7342120000s,009d13m36.7521360000s,163.081,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7342120000s,009d13m36.7521360000s,161.065,2.016,5036106.234,517731.884,161.065,FIXED,25,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.606,0,0.00000000,270.00000000,0.000,0.000,0.000
283,,045d28m41.7573180000s,009d13m36.7480200000s,163.088,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7573180000s,009d13m36.7480200000s,161.072,2.016,5036106.946,517731.792,161.072,FIXED,26,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.648,0,0.00000000,270.00000000,0.000,0.000,0.000
284,,045d28m41.7798660000s,009d13m36.7382580000s,163.085,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.7798660000s,009d13m36.7382580000s,161.069,2.016,5036107.642,517731.578,161.069,FIXED,26,38,1.050,0.014,0.017,0.0,2023-11-13,12:24:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.816,0,0.00000000,270.00000000,0.000,0.000,0.000
285,,045d28m41.8026780000s,009d13m36.7329000000s,163.067,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8026780000s,009d13m36.7329000000s,161.051,2.016,5036108.345,517731.460,161.051,FIXED,26,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.894,0,0.00000000,270.00000000,0.000,0.000,0.000
286,,045d28m41.8262340000s,009d13m36.7291860000s,163.098,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8262340000s,009d13m36.7291860000s,161.082,2.016,5036109.072,517731.377,161.082,FIXED,27,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,185.931,0,0.00000000,270.00000000,0.000,0.000,0.000
287,,045d28m41.8480020000s,009d13m36.7204860000s,163.093,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8480020000s,009d13m36.7204860000s,161.077,2.016,5036109.743,517731.187,161.077,FIXED,27,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.085,0,0.00000000,270.00000000,0.000,0.000,0.000
288,,045d28m41.8711440000s,009d13m36.7144860000s,163.071,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8711440000s,009d13m36.7144860000s,161.055,2.016,5036110.457,517731.054,161.055,FIXED,26,38,1.050,0.014,0.017,0.0,2023-11-13,12:24:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.186,0,0.00000000,270.00000000,0.000,0.000,0.000
289,,045d28m41.8939140000s,009d13m36.7100760000s,163.095,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.8939140000s,009d13m36.7100760000s,161.079,2.016,5036111.160,517730.957,161.079,FIXED,25,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.248,0,0.00000000,270.00000000,0.000,0.000,0.000
290,,045d28m41.9173380000s,009d13m36.7016940000s,163.065,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9173380000s,009d13m36.7016940000s,161.049,2.016,5036111.882,517730.773,161.049,FIXED,26,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.406,0,0.00000000,270.00000000,0.000,0.000,0.000
291,,045d28m41.9401860000s,009d13m36.6943620000s,163.093,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9401860000s,009d13m36.6943620000s,161.077,2.016,5036112.587,517730.611,161.077,FIXED,24,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.535,0,0.00000000,270.00000000,0.000,0.000,0.000
292,,045d28m41.9645160000s,009d13m36.6894840000s,163.071,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9645160000s,009d13m36.6894840000s,161.055,2.016,5036113.337,517730.503,161.055,FIXED,25,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.621,0,0.00000000,270.00000000,0.000,0.000,0.000
293,,045d28m41.9882160000s,009d13m36.6820500000s,163.062,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.9882160000s,009d13m36.6820500000s,161.046,2.016,5036114.068,517730.340,161.046,FIXED,27,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.764,0,0.00000000,270.00000000,0.000,0.000,0.000
294,,045d28m42.0113760000s,009d13m36.6728520000s,163.065,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0113760000s,009d13m36.6728520000s,161.049,2.016,5036114.782,517730.138,161.049,FIXED,26,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,186.945,0,0.00000000,270.00000000,0.000,0.000,0.000
295,,045d28m42.0341700000s,009d13m36.6637620000s,163.045,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0341700000s,009d13m36.6637620000s,161.029,2.016,5036115.485,517729.939,161.029,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.131,0,0.00000000,270.00000000,0.000,0.000,0.000
296,,045d28m42.0579240000s,009d13m36.6575220000s,163.064,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0579240000s,009d13m36.6575220000s,161.048,2.016,5036116.218,517729.801,161.048,FIXED,27,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.252,0,0.00000000,270.00000000,0.000,0.000,0.000
297,,045d28m42.0808800000s,009d13m36.6491760000s,163.053,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.0808800000s,009d13m36.6491760000s,161.037,2.016,5036116.926,517729.618,161.037,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.426,0,0.00000000,270.00000000,0.000,0.000,0.000
298,,045d28m42.1033320000s,009d13m36.6409560000s,163.080,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1033320000s,009d13m36.6409560000s,161.064,2.016,5036117.618,517729.438,161.064,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.594,0,0.00000000,270.00000000,0.000,0.000,0.000
299,,045d28m42.1261500000s,009d13m36.6347100000s,163.061,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1261500000s,009d13m36.6347100000s,161.045,2.016,5036118.322,517729.300,161.045,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.730,0,0.00000000,270.00000000,0.000,0.000,0.000
300,,045d28m42.1491720000s,009d13m36.6260400000s,163.053,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1491720000s,009d13m36.6260400000s,161.037,2.016,5036119.032,517729.110,161.037,FIXED,27,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,187.918,0,0.00000000,270.00000000,0.000,0.000,0.000
301,,045d28m42.1706640000s,009d13m36.6152160000s,163.057,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1706640000s,009d13m36.6152160000s,161.041,2.016,5036119.694,517728.873,161.041,FIXED,26,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.153,0,0.00000000,270.00000000,0.000,0.000,0.000
302,,045d28m42.1920660000s,009d13m36.6050760000s,163.041,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.1920660000s,009d13m36.6050760000s,161.025,2.016,5036120.354,517728.651,161.025,FIXED,25,41,0.950,0.014,0.017,0.0,2023-11-13,12:24:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.379,0,0.00000000,270.00000000,0.000,0.000,0.000
303,,045d28m42.2164320000s,009d13m36.5966880000s,163.073,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2164320000s,009d13m36.5966880000s,161.057,2.016,5036121.106,517728.467,161.057,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.563,0,0.00000000,270.00000000,0.000,0.000,0.000
304,,045d28m42.2373120000s,009d13m36.5859300000s,163.088,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2373120000s,009d13m36.5859300000s,161.072,2.016,5036121.749,517728.232,161.072,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.802,0,0.00000000,270.00000000,0.000,0.000,0.000
305,,045d28m42.2604540000s,009d13m36.5764920000s,163.075,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2604540000s,009d13m36.5764920000s,161.059,2.016,5036122.463,517728.025,161.059,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.020,0,0.00000000,270.00000000,0.000,0.000,0.000
306,,045d28m42.2841480000s,009d13m36.5685360000s,163.074,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.2841480000s,009d13m36.5685360000s,161.058,2.016,5036123.194,517727.850,161.058,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.208,0,0.00000000,270.00000000,0.000,0.000,0.000
307,,045d28m42.3057900000s,009d13m36.5574540000s,163.070,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3057900000s,009d13m36.5574540000s,161.054,2.016,5036123.861,517727.607,161.054,FIXED,26,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.465,0,0.00000000,270.00000000,0.000,0.000,0.000
308,,045d28m42.3294120000s,009d13m36.5448840000s,163.075,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3294120000s,009d13m36.5448840000s,161.059,2.016,5036124.589,517727.332,161.059,FIXED,26,39,0.950,0.014,0.017,0.0,2023-11-13,12:24:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.756,0,0.00000000,270.00000000,0.000,0.000,0.000
309,,045d28m42.3523980000s,009d13m36.5340660000s,163.048,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3523980000s,009d13m36.5340660000s,161.032,2.016,5036125.298,517727.096,161.032,FIXED,27,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.017,0,0.00000000,270.00000000,0.000,0.000,0.000
310,,045d28m42.3756000000s,009d13m36.5240100000s,163.079,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3756000000s,009d13m36.5240100000s,161.063,2.016,5036126.013,517726.875,161.063,FIXED,25,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.255,0,0.00000000,270.00000000,0.000,0.000,0.000
311,,045d28m42.3988800000s,009d13m36.5099100000s,163.058,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.3988800000s,009d13m36.5099100000s,161.042,2.016,5036126.731,517726.567,161.042,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.591,0,0.00000000,270.00000000,0.000,0.000,0.000
312,,045d28m42.4222740000s,009d13m36.4967280000s,163.074,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4222740000s,009d13m36.4967280000s,161.058,2.016,5036127.452,517726.279,161.058,FIXED,26,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.904,0,0.00000000,270.00000000,0.000,0.000,0.000
313,,045d28m42.4450260000s,009d13m36.4870980000s,163.072,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4450260000s,009d13m36.4870980000s,161.056,2.016,5036128.153,517726.068,161.056,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.145,0,0.00000000,270.00000000,0.000,0.000,0.000
314,,045d28m42.4676160000s,009d13m36.4742700000s,163.051,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4676160000s,009d13m36.4742700000s,161.035,2.016,5036128.850,517725.787,161.035,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.460,0,0.00000000,270.00000000,0.000,0.000,0.000
315,,045d28m42.4898760000s,009d13m36.4618320000s,163.068,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.4898760000s,009d13m36.4618320000s,161.052,2.016,5036129.536,517725.515,161.052,FIXED,28,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.763,0,0.00000000,270.00000000,0.000,0.000,0.000
316,,045d28m42.5122800000s,009d13m36.4506000000s,163.060,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5122800000s,009d13m36.4506000000s,161.044,2.016,5036130.227,517725.270,161.044,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.046,0,0.00000000,270.00000000,0.000,0.000,0.000
317,,045d28m42.5349720000s,009d13m36.4401060000s,163.082,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5349720000s,009d13m36.4401060000s,161.066,2.016,5036130.926,517725.040,161.066,FIXED,26,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.312,0,0.00000000,270.00000000,0.000,0.000,0.000
318,,045d28m42.5552160000s,009d13m36.4241580000s,163.079,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5552160000s,009d13m36.4241580000s,161.063,2.016,5036131.550,517724.692,161.063,FIXED,28,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.696,0,0.00000000,270.00000000,0.000,0.000,0.000
319,,045d28m42.5766360000s,009d13m36.4104060000s,163.062,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5766360000s,009d13m36.4104060000s,161.046,2.016,5036132.210,517724.391,161.046,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.039,0,0.00000000,270.00000000,0.000,0.000,0.000
320,,045d28m42.5992500000s,009d13m36.3979740000s,163.073,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5992500000s,009d13m36.3979740000s,161.057,2.016,5036132.907,517724.119,161.057,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.355,0,0.00000000,270.00000000,0.000,0.000,0.000
321,,045d28m42.6236220000s,009d13m36.3807840000s,163.039,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6236220000s,009d13m36.3807840000s,161.023,2.016,5036133.658,517723.744,161.023,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.786,0,0.00000000,270.00000000,0.000,0.000,0.000
322,,045d28m42.6458520000s,009d13m36.3641100000s,163.076,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6458520000s,009d13m36.3641100000s,161.060,2.016,5036134.343,517723.380,161.060,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.192,0,0.00000000,270.00000000,0.000,0.000,0.000
323,,045d28m42.6684300000s,009d13m36.3481440000s,163.060,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6684300000s,009d13m36.3481440000s,161.044,2.016,5036135.039,517723.032,161.044,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.595,0,0.00000000,270.00000000,0.000,0.000,0.000
324,,045d28m42.6918540000s,009d13m36.3301560000s,163.065,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6918540000s,009d13m36.3301560000s,161.049,2.016,5036135.761,517722.639,161.049,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.042,0,0.00000000,270.00000000,0.000,0.000,0.000
325,,045d28m42.7145520000s,009d13m36.3108840000s,163.073,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7145520000s,009d13m36.3108840000s,161.057,2.016,5036136.460,517722.219,161.057,FIXED,27,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.516,0,0.00000000,270.00000000,0.000,0.000,0.000
326,,045d28m42.7369980000s,009d13m36.2932080000s,163.041,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7369980000s,009d13m36.2932080000s,161.025,2.016,5036137.152,517721.833,161.025,FIXED,28,39,0.950,0.014,0.017,0.0,2023-11-13,12:25:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.964,0,0.00000000,270.00000000,0.000,0.000,0.000
327,,045d28m42.7533900000s,009d13m36.2722500000s,163.077,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7533900000s,009d13m36.2722500000s,161.061,2.016,5036137.656,517721.377,161.061,FIXED,27,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.456,0,0.00000000,270.00000000,0.000,0.000,0.000
328,,045d28m42.7652280000s,009d13m36.2430000000s,163.066,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7652280000s,009d13m36.2430000000s,161.050,2.016,5036138.020,517720.740,161.050,FIXED,28,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.118,0,0.00000000,270.00000000,0.000,0.000,0.000
329,,045d28m42.7794240000s,009d13m36.2135580000s,163.070,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7794240000s,009d13m36.2135580000s,161.054,2.016,5036138.456,517720.100,161.054,FIXED,28,40,0.950,0.014,0.017,0.0,2023-11-13,12:25:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.790,0,0.00000000,270.00000000,0.000,0.000,0.000
